Hour,Electric Load (kW)
5843,1313.626
5844,1291.5
5845,1332.536
5846,1334.595
5847,1332.877
5848,1334.923
5849,1335.328
5850,969.122
5851,948.708
5852,776.608
5853,727.895
5854,610.318
5855,608.545
5856,592.287
5857,587.993
5858,586.26
5859,583.725
5860,613.182
5861,611.14
5862,695.029
5863,831.978
5864,857.132
5865,998.438
5866,1022.832
5867,1033.553
5868,1013.723
5869,1015.948
5870,1019.185
5871,924.274
5872,923.132
5873,865.173
5874,788.401
5875,778.501
5876,647.094
5877,642.412
5878,607.162
5879,603.249
5880,586.265
5881,567.455
5882,564.829
5883,563.152
5884,595.526
5885,596.318
5886,683.306
5887,683.911
5888,773.554
5889,772.078
5890,791.112
5891,815.215
5892,830.237
5893,825.986
5894,827.95
5895,824.891
5896,790.512
5897,727.081
5898,663.71
5899,654.516
5900,625.423
5901,624.07
5902,588.161
5903,585.12
5904,570.199
5905,569.521
5906,569.328
5907,568.748
5908,600.567
5909,600.207
5910,693.288
5911,689.635
5912,779.44
5913,782.756
5914,808.129
5915,828.306
5916,837.107
5917,832.118
5918,828.177
5919,823.704
5920,794.497
5921,726.359
5922,658.233
5923,649.555
5924,622.677
5925,620.189
5926,585.637
5927,586.182
5928,572.149
5929,586.922
5930,585.464
5931,584.137
5932,721.85
5933,722.739
5934,1001.4
5935,1142.632
5936,1191.246
5937,1242.127
5938,1265.604
5939,1278.299
5940,1249.488
5941,1293.128
5942,1295.414
5943,1290.183
5944,1291.169
5945,1286.183
5946,941.464
5947,933.139
5948,769.122
5949,727.494
5950,614.089
5951,613.008
5952,596.204
5953,592.059
5954,590.861
5955,590.531
5956,722.77
5957,720.549
5958,1003.736
5959,1153.667
5960,1205.298
5961,1249.481
5962,1268.367
5963,1282.568
5964,1256.922
5965,1305.992
5966,1316.408
5967,1318.46
5968,1319.684
5969,1315.736
5970,950.892
5971,946.464
5972,778.937
5973,737.339
5974,621.67
5975,621.941
5976,608.37
5977,605.809
5978,606.722
5979,609.274
5980,744.595
5981,744.236
5982,1027.034
5983,1174.199
5984,1222.689
5985,1267.041
5986,1284.996
5987,1296.491
5988,1256.604
5989,1293.129
5990,1294.872
5991,1297.852
5992,1306.681
5993,1306.222
5994,948.284
5995,950.699
5996,785.753
5997,745.867
5998,632.827
5999,630.488
6000,613.372
6001,608.51
6002,605.603
6003,601.211
6004,730.795
6005,725.842
6006,1006.696
6007,1162.036
6008,1229.019
6009,1280.272
6010,1290.901
6011,1295.235
6012,1258.685
6013,1296.392
6014,1301.705
6015,1303.712
6016,1306.926
6017,1300.966
6018,937.68
6019,938.609
6020,775.982
6021,736.048
6022,619.879
6023,618.091
6024,602.722
6025,596.955
6026,594.337
6027,589.586
6028,616.007
6029,614.166
6030,704.24
6031,832.584
6032,845.743
6033,976.878
6034,997.042
6035,1010.927
6036,996.749
6037,996.957
6038,995.306
6039,898.436
6040,901.401
6041,855.862
6042,788.114
6043,786.69
6044,648.879
6045,646.505
6046,614.111
6047,614.152
6048,601.371
6049,583.561
6050,582.061
6051,581.623
6052,614.452
6053,614.453
6054,705.047
6055,694.509
6056,780.396
6057,781.701
6058,794.941
6059,795.373
6060,795.846
6061,793.864
6062,800.424
6063,802.54
6064,777.311
6065,725.796
6066,670.397
6067,676.273
6068,646.728
6069,643.849
6070,607.697
6071,605.014
6072,591.53
6073,604.571
6074,597.787
6075,593.622
6076,726.428
6077,725.567
6078,1004.071
6079,1144.476
6080,1188.015
6081,1227.168
6082,1242.426
6083,1250.823
6084,1214.69
6085,1254.471
6086,1258.611
6087,1259.721
6088,1264.687
6089,1259.744
6090,917.107
6091,916.498
6092,747.561
6093,705.296
6094,592.944
6095,593.286
6096,578.714
6097,577.381
6098,577.097
6099,577.096
6100,715.029
6101,716.079
6102,996.679
6103,1139.946
6104,1183.926
6105,1224.08
6106,1240.38
6107,1248.776
6108,1213.586
6109,1251.215
6110,1257.686
6111,1261.164
6112,1268.024
6113,1265.479
6114,918.702
6115,921.249
6116,756.07
6117,717.36
6118,605.536
6119,606.856
6120,594.72
6121,594.053
6122,594.72
6123,593.749
6124,728.304
6125,727.463
6126,1009.103
6127,1153.126
6128,1200.136
6129,1251.031
6130,1264.165
6131,1265.371
6132,1230.933
6133,1269.786
6134,1269.533
6135,1269.679
6136,1280.286
6137,1280.812
6138,926.199
6139,925.914
6140,759.007
6141,718.644
6142,605.623
6143,608.673
6144,593.483
6145,586.901
6146,581.992
6147,579.023
6148,712.559
6149,713.474
6150,996.552
6151,1143.403
6152,1195.437
6153,1247.616
6154,1264.791
6155,1275.834
6156,1247.86
6157,1296.931
6158,1307.535
6159,1309.633
6160,1317.008
6161,1305.102
6162,931.748
6163,926.074
6164,756.526
6165,714.477
6166,600.611
6167,599.553
6168,583.442
6169,579.747
6170,577.954
6171,577.274
6172,713.084
6173,715.161
6174,996.085
6175,1143.156
6176,1194.82
6177,1253.244
6178,1284.059
6179,1308.458
6180,1280.152
6181,1321.098
6182,1325.274
6183,1325.573
6184,1328.835
6185,1310.736
6186,933.194
6187,928.105
6188,758.625
6189,714.885
6190,601.651
6191,601.763
6192,586.387
6193,582.331
6194,579.46
6195,577.676
6196,609.539
6197,609.583
6198,700.51
6199,830.305
6200,849.186
6201,984.411
6202,1006.334
6203,1027.321
6204,1009.548
6205,1003.668
6206,1003.446
6207,918.765
6208,928.385
6209,889.694
6210,825.604
6211,828.118
6212,681.882
6213,674.511
6214,638.293
6215,634.67
6216,617.297
6217,596.484
6218,590.624
6219,587.235
6220,616.505
6221,612.491
6222,700.381
6223,692.098
6224,788.701
6225,795.267
6226,819.229
6227,832.661
6228,835.754
6229,826.411
6230,828.323
6231,836.908
6232,817.685
6233,766.4
6234,703.913
6235,712.609
6236,672.786
6237,670.862
6238,638.577
6239,642.039
6240,631.338
6241,648.585
6242,650.931
6243,651.764
6244,785.73
6245,785.455
6246,1069.056
6247,1211.011
6248,1243.851
6249,1271.501
6250,1281.67
6251,1289.202
6252,1249.25
6253,1280.727
6254,1276.315
6255,1274.713
6256,1279.861
6257,1274.257
6258,932.889
6259,937.919
6260,762.099
6261,719.313
6262,603.636
6263,599.596
6264,582.733
6265,581.137
6266,580.881
6267,581.75
6268,724.801
6269,730.454
6270,1013.066
6271,1160.628
6272,1211.35
6273,1253.051
6274,1270.47
6275,1290.14
6276,1260.609
6277,1304.995
6278,1318.783
6279,1320.717
6280,1330.664
6281,1326.404
6282,955.145
6283,954.439
6284,783.669
6285,740.224
6286,623.288
6287,620.52
6288,602.327
6289,597.282
6290,594.422
6291,589.125
6292,718.528
6293,716.333
6294,1002.674
6295,1153.949
6296,1221.127
6297,1290.308
6298,1306.171
6299,1315.226
6300,1287.514
6301,1324.652
6302,1324.554
6303,1324.219
6304,1329.52
6305,1319.837
6306,946.834
6307,949.723
6308,776.39
6309,734.295
6310,618.223
6311,615.46
6312,599.04
6313,594.004
6314,589.018
6315,586.631
6316,717.927
6317,715.537
6318,999.323
6319,1146.737
6320,1204.37
6321,1263.453
6322,1285.634
6323,1299.924
6324,1273.038
6325,1316.965
6326,1325.688
6327,1329.567
6328,1337.676
6329,1333.851
6330,954.516
6331,955.009
6332,783.337
6333,735.86
6334,615.503
6335,613.136
6336,592.875
6337,585.192
6338,579.926
6339,578.565
6340,718.262
6341,719.314
6342,1006.61
6343,1148.258
6344,1207.906
6345,1266.668
6346,1289.401
6347,1307.14
6348,1277.293
6349,1319.982
6350,1331.164
6351,1336.558
6352,1348.245
6353,1346.991
6354,975.318
6355,965.34
6356,791.709
6357,748.841
6358,636.652
6359,636.744
6360,619.383
6361,613.498
6362,604.433
6363,597.27
6364,626.641
6365,624.179
6366,717.468
6367,842.972
6368,860.869
6369,990.302
6370,1007.614
6371,1022.149
6372,1006.512
6373,1002.689
6374,992.555
6375,890.008
6376,890.707
6377,844.664
6378,776.714
6379,784.229
6380,645.593
6381,644.6
6382,611.129
6383,608.69
6384,597.413
6385,583.954
6386,584.796
6387,588.644
6388,625.008
6389,627.763
6390,726.765
6391,714.009
6392,805.061
6393,809.157
6394,830.478
6395,839.909
6396,843.265
6397,837.463
6398,837.158
6399,837.563
6400,812.182
6401,757.5
6402,693.926
6403,690.017
6404,646.313
6405,645.777
6406,620.95
6407,628.018
6408,618.754
6409,633.202
6410,630.617
6411,630.853
6412,764.259
6413,765.339
6414,1052.439
6415,1190.514
6416,1236.044
6417,1276.733
6418,1289.936
6419,1294.224
6420,1259.981
6421,1304.551
6422,1306.655
6423,1305.007
6424,1311.089
6425,1307.93
6426,961.728
6427,957.264
6428,781.631
6429,738.54
6430,624.386
6431,623.155
6432,609.648
6433,608.223
6434,604.353
6435,601.4
6436,738.887
6437,737.913
6438,1022.064
6439,1159.354
6440,1205.284
6441,1248.502
6442,1269.912
6443,1290.158
6444,1268.06
6445,1311.745
6446,1305.872
6447,1300.636
6448,1305.501
6449,1298.215
6450,947.579
6451,947.031
6452,774.733
6453,733.395
6454,618.608
6455,614.137
6456,596.72
6457,592.555
6458,588.045
6459,582.938
6460,713.367
6461,716.383
6462,1019.598
6463,1182.765
6464,1242.322
6465,1289.14
6466,1308.301
6467,1322.385
6468,1290.435
6469,1331.506
6470,1336.691
6471,1348.201
6472,1366.369
6473,1364.532
6474,992.444
6475,982.621
6476,799.86
6477,755.245
6478,635.604
6479,636.237
6480,617.013
6481,605.758
6482,602.72
6483,598.838
6484,728.177
6485,729.649
6486,1022.366
6487,1169.553
6488,1242.671
6489,1299.347
6490,1319.661
6491,1330.784
6492,1301.012
6493,1352.636
6494,1380.672
6495,1402.85
6496,1424.242
6497,1427.334
6498,1006.876
6499,997.516
6500,834.306
6501,782.367
6502,649.605
6503,642.822
6504,623.976
6505,622.882
6506,620.33
6507,607.719
6508,738.692
6509,742.143
6510,1035.418
6511,1186.045
6512,1266.063
6513,1329.754
6514,1354.573
6515,1375.193
6516,1352.051
6517,1399.328
6518,1405.616
6519,1409.86
6520,1415.453
6521,1409.172
6522,990.347
6523,988.597
6524,804.877
6525,755.708
6526,642.248
6527,650.393
6528,642.31
6529,646.594
6530,652.063
6531,653.573
6532,682.944
6533,668.7
6534,758.931
6535,896.075
6536,920.147
6537,1054.544
6538,1069.152
6539,1075.542
6540,1048.953
6541,1043.172
6542,1041.913
6543,941.715
6544,946.583
6545,900.367
6546,832.398
6547,821.712
6548,673.545
6549,668.635
6550,634.107
6551,631.627
6552,615.209
6553,592.681
6554,586.422
6555,581.51
6556,608.968
6557,604.5
6558,696.871
6559,680.282
6560,765.633
6561,762.942
6562,777.081
6563,782.348
6564,781.935
6565,774.363
6566,773.224
6567,771.413
6568,743.979
6569,688.312
6570,635.396
6571,639.08
6572,605.758
6573,605.024
6574,571.925
6575,572.744
6576,560.13
6577,576.661
6578,576.53
6579,576.511
6580,711.9
6581,713.338
6582,998.607
6583,1134.962
6584,1177.454
6585,1212.636
6586,1222.193
6587,1229.705
6588,1197.371
6589,1241.428
6590,1247.269
6591,1248.131
6592,1254.167
6593,1249.65
6594,914.326
6595,916.749
6596,744.806
6597,702.893
6598,589.161
6599,589.514
6600,576.577
6601,576.023
6602,575.23
6603,574.312
6604,712.916
6605,713.048
6606,997.689
6607,1135.82
6608,1180.595
6609,1219.084
6610,1245.349
6611,1267.692
6612,1243.869
6613,1290.938
6614,1297.789
6615,1301.403
6616,1309.544
6617,1300.511
6618,942.092
6619,933.449
6620,754.815
6621,710.821
6622,596.088
6623,595.087
6624,581.011
6625,579.211
6626,577.458
6627,576.627
6628,711.23
6629,712.566
6630,1000.396
6631,1140.052
6632,1185.239
6633,1233.673
6634,1266.639
6635,1285.441
6636,1252.303
6637,1307.27
6638,1309.042
6639,1294.4
6640,1289.928
6641,1278.518
6642,924.39
6643,922.878
6644,748.195
6645,704.65
6646,589.33
6647,589.839
6648,577.345
6649,577.297
6650,576.89
6651,576.203
6652,710.82
6653,712.782
6654,1001.703
6655,1141.97
6656,1186.941
6657,1233.798
6658,1263.306
6659,1282.802
6660,1253.451
6661,1297.458
6662,1300.586
6663,1293.12
6664,1289.802
6665,1276.967
6666,927.765
6667,919.282
6668,743.607
6669,702.234
6670,589.134
6671,589.813
6672,577.328
6673,577.28
6674,577.468
6675,577.903
6676,716.551
6677,719.823
6678,1010.853
6679,1153.814
6680,1201.819
6681,1242.168
6682,1256.512
6683,1265.817
6684,1234.514
6685,1278.902
6686,1282.661
6687,1277.295
6688,1277.127
6689,1271.092
6690,934.305
6691,930.914
6692,759.639
6693,719.095
6694,606.302
6695,607.471
6696,597.327
6697,600.322
6698,602.36
6699,602.969
6700,636.079
6701,635.454
6702,730.439
6703,852.918
6704,862.682
6705,982.629
6706,991.116
6707,993.703
6708,962.738
6709,956.222
6710,953.381
6711,856.575
6712,857.428
6713,809.469
6714,754.134
6715,756.192
6716,621.808
6717,621.465
6718,588.803
6719,589.842
6720,577.275
6721,560.295
6722,560.124
6723,560.011
6724,592.806
6725,592.96
6726,689.119
6727,675.978
6728,761.413
6729,754.4
6730,762.797
6731,766.767
6732,769.485
6733,766.897
6734,772.158
6735,777.728
6736,758.067
6737,709.694
6738,667.325
6739,670.334
6740,639.357
6741,640.374
6742,609.163
6743,609.403
6744,593.699
6745,589.906
6746,585.915
6747,583.085
6748,613.582
6749,612.212
6750,708.261
6751,700.598
6752,782.699
6753,779.433
6754,791.119
6755,797.425
6756,801.921
6757,800.303
6758,800.709
6759,792.707
6760,758.143
6761,698.449
6762,650.155
6763,648.723
6764,612.776
6765,609.587
6766,574.452
6767,573.2
6768,559.849
6769,575.796
6770,574.873
6771,574.012
6772,711.356
6773,712.12
6774,996.033
6775,1136.565
6776,1174.807
6777,1212.555
6778,1237.893
6779,1255.744
6780,1221.248
6781,1262.431
6782,1263.627
6783,1258.873
6784,1259.428
6785,1253.422
6786,927.066
6787,922.045
6788,748.838
6789,706.658
6790,592.63
6791,591.216
6792,577.112
6793,576.162
6794,575.469
6795,574.999
6796,709.974
6797,711.108
6798,996.838
6799,1139.605
6800,1177.919
6801,1215.569
6802,1238.836
6803,1255.991
6804,1222.646
6805,1262.628
6806,1264.457
6807,1263.51
6808,1267.609
6809,1259.329
6810,922.525
6811,915.304
6812,741.637
6813,701.747
6814,589.297
6815,589.864
6816,576.812
6817,576.108
6818,575.51
6819,575.126
6820,710.203
6821,711.92
6822,998.778
6823,1143.053
6824,1182.047
6825,1221.217
6826,1247.888
6827,1269.284
6828,1241.7
6829,1287.012
6830,1292.265
6831,1292.072
6832,1295.827
6833,1290.104
6834,945.579
6835,940.943
6836,768.106
6837,725.9
6838,610.845
6839,607.223
6840,589.006
6841,583.921
6842,580.934
6843,580.775
6844,719.606
6845,721.527
6846,1008.839
6847,1152.664
6848,1196.091
6849,1248.455
6850,1280.035
6851,1301.304
6852,1271.463
6853,1313.119
6854,1322.653
6855,1329.492
6856,1342.267
6857,1342.981
6858,989.141
6859,968.825
6860,788.665
6861,744.421
6862,628.686
6863,626.142
6864,610.24
6865,606.753
6866,603.692
6867,601.206
6868,631.669
6869,629.442
6870,724.08
6871,851.827
6872,863.465
6873,1001.107
6874,1030.057
6875,1046.361
6876,1025.867
6877,1023.499
6878,1021.328
6879,922.256
6880,924.167
6881,876.719
6882,812.119
6883,801.504
6884,653.9
6885,642.749
6886,600.054
6887,594.899
6888,579.867
6889,561.457
6890,560.268
6891,559.819
6892,592.296
6893,592.014
6894,687.777
6895,679.45
6896,760.433
6897,756.406
6898,771.246
6899,779.632
6900,783.482
6901,779.963
6902,781.056
6903,778.584
6904,749.776
6905,693.221
6906,649.914
6907,642.635
6908,608.054
6909,606.796
6910,573.787
6911,573.795
6912,560.443
6913,576.447
6914,575.59
6915,574.799
6916,709.446
6917,711.144
6918,997.564
6919,1140.768
6920,1180.374
6921,1221.279
6922,1237.755
6923,1252.347
6924,1230.238
6925,1282.867
6926,1297.627
6927,1308.173
6928,1323.543
6929,1326.574
6930,993.453
6931,974.539
6932,794.668
6933,747.251
6934,626.662
6935,620.995
6936,605.151
6937,602.578
6938,599.361
6939,595.857
6940,730.374
6941,729.446
6942,1018.157
6943,1166.797
6944,1214.947
6945,1265.021
6946,1290.938
6947,1308.521
6948,1282.967
6949,1323.52
6950,1327.694
6951,1324.66
6952,1317.506
6953,1288.251
6954,942.732
6955,927.231
6956,751.214
6957,708.946
6958,595.55
6959,594.986
6960,581.003
6961,579.482
6962,579.614
6963,583.107
6964,723.522
6965,728.459
6966,1017.092
6967,1161.707
6968,1200.022
6969,1238.847
6970,1253.14
6971,1260.334
6972,1223.421
6973,1261.282
6974,1262.087
6975,1258.889
6976,1261.372
6977,1256.427
6978,924.882
6979,917.408
6980,746.438
6981,705.031
6982,591.037
6983,590.747
6984,577.972
6985,577.835
6986,577.79
6987,577.778
6988,713.182
6989,716.122
6990,1006.349
6991,1153.188
6992,1193.207
6993,1231.465
6994,1244.431
6995,1255.786
6996,1231.565
6997,1284.88
6998,1293.624
6999,1290.28
7000,1291.761
7001,1286.074
7002,950.7
7003,940.448
7004,767.877
7005,729.393
7006,619.416
7007,622.163
7008,610.122
7009,610.229
7010,611.629
7011,614.635
7012,756.258
7013,760.702
7014,1050.851
7015,1197.632
7016,1240.7
7017,1282.753
7018,1298.003
7019,1305.642
7020,1271
7021,1314.304
7022,1320.428
7023,1322.618
7024,1330.8
7025,1330.135
7026,990.595
7027,975.729
7028,803.811
7029,761.456
7030,646.331
7031,647.014
7032,636.504
7033,639.174
7034,640.406
7035,640.231
7036,672.689
7037,671.496
7038,766.873
7039,894.918
7040,901.348
7041,1026.222
7042,1038.795
7043,1043.301
7044,1012.967
7045,1006.564
7046,1006.204
7047,913.766
7048,918.422
7049,872.966
7050,822.068
7051,815.202
7052,676.445
7053,672.565
7054,636.404
7055,635.499
7056,622.602
7057,605.842
7058,605.018
7059,603.387
7060,634.532
7061,633.47
7062,729.28
7063,720.734
7064,802.546
7065,800.888
7066,815.309
7067,822.57
7068,826.947
7069,823.795
7070,822.378
7071,817.106
7072,785.916
7073,729.408
7074,690.288
7075,686.911
7076,651.995
7077,646.785
7078,609.036
7079,603.154
7080,582.649
7081,592.559
7082,586.632
7083,581.601
7084,714.227
7085,715.428
7086,1000.784
7087,1142.625
7088,1179.734
7089,1218.14
7090,1231.844
7091,1237.173
7092,1197.328
7093,1232.521
7094,1234.148
7095,1236.721
7096,1246.24
7097,1245.781
7098,924.046
7099,916.804
7100,744.681
7101,703.215
7102,590.142
7103,590.604
7104,577.952
7105,577.824
7106,577.45
7107,576.837
7108,714.168
7109,714.479
7110,999.116
7111,1141.192
7112,1179.204
7113,1215.305
7114,1225.589
7115,1232.01
7116,1196.629
7117,1241.002
7118,1242.876
7119,1247.847
7120,1264.215
7121,1271.494
7122,946.925
7123,942.23
7124,773.622
7125,734.921
7126,623.568
7127,622.737
7128,606.707
7129,602.909
7130,599.52
7131,597.502
7132,731.256
7133,731.09
7134,1015.548
7135,1162.165
7136,1193.704
7137,1232.151
7138,1246.505
7139,1253.652
7140,1217.49
7141,1257.122
7142,1257.849
7143,1254.796
7144,1257.774
7145,1252.933
7146,924.844
7147,919.14
7148,748.765
7149,708.029
7150,594.639
7151,593.691
7152,578.512
7153,577.011
7154,576.323
7155,576.02
7156,711.141
7157,712.848
7158,1000.422
7159,1150.007
7160,1183.669
7161,1220.286
7162,1236.971
7163,1250.502
7164,1217.773
7165,1261.738
7166,1266.343
7167,1268.334
7168,1275.593
7169,1272.991
7170,936.062
7171,927.22
7172,752.355
7173,705.493
7174,588.818
7175,588.606
7176,575.421
7177,574.647
7178,573.864
7179,573.327
7180,711.028
7181,712.435
7182,1000.511
7183,1150.524
7184,1185.019
7185,1224.281
7186,1245.512
7187,1261.286
7188,1234.595
7189,1282.99
7190,1296.097
7191,1306.07
7192,1322.84
7193,1325.431
7194,976.095
7195,952.226
7196,774.262
7197,729
7198,612.219
7199,608.114
7200,590.127
7201,584.541
7202,579.896
7203,577.506
7204,609.458
7205,608.956
7206,704.879
7207,838.855
7208,841.491
7209,974.111
7210,999.453
7211,1016.297
7212,998.56
7213,1002.655
7214,1009.365
7215,915.549
7216,915.333
7217,866.636
7218,821.619
7219,811.198
7220,668.439
7221,658.387
7222,618.665
7223,617.932
7224,610.359
7225,605.546
7226,596.576
7227,581.907
7228,603.719
7229,601.368
7230,695.255
7231,692.511
7232,769.264
7233,765.537
7234,782.17
7235,800.721
7236,824.75
7237,843.812
7238,838.948
7239,819.009
7240,775.707
7241,716.744
7242,676.455
7243,658.712
7244,625.919
7245,635.125
7246,620.876
7247,619.907
7248,597.186
7249,605.417
7250,605.572
7251,611.586
7252,751.879
7253,756.531
7254,1042.201
7255,1191.998
7256,1230.671
7257,1277.7
7258,1300.261
7259,1315.115
7260,1281.482
7261,1325.184
7262,1332.344
7263,1329.481
7264,1332.835
7265,1326.508
7266,996.605
7267,977.748
7268,788.968
7269,730.19
7270,608.332
7271,602.831
7272,587.468
7273,584.426
7274,580.912
7275,579.021
7276,716.142
7277,716.529
7278,1002.253
7279,1150.61
7280,1184.181
7281,1231.355
7282,1265.939
7283,1293.293
7284,1270.781
7285,1320.688
7286,1327.544
7287,1325.596
7288,1324.749
7289,1302.828
7290,956.283
7291,931.584
7292,752.163
7293,709.322
7294,596.141
7295,596.374
7296,583.346
7297,582.774
7298,580.866
7299,577.665
7300,711.219
7301,712.209
7302,1000.808
7303,1151.558
7304,1184.212
7305,1218.857
7306,1227.65
7307,1232.087
7308,1196.683
7309,1237.823
7310,1243.417
7311,1244.215
7312,1250.717
7313,1247.893
7314,925.053
7315,911.811
7316,742.445
7317,703.211
7318,592.553
7319,594.276
7320,578.97
7321,577.28
7322,576.21
7323,575.204
7324,709.587
7325,711.217
7326,999.281
7327,1149.374
7328,1182.703
7329,1219.266
7330,1237.67
7331,1249.396
7332,1211.038
7333,1245.936
7334,1248.512
7335,1252.801
7336,1264.062
7337,1268.822
7338,952.66
7339,946.492
7340,780.013
7341,740.803
7342,628.172
7343,628.612
7344,615.656
7345,615.205
7346,614.297
7347,613.296
7348,750.309
7349,751.013
7350,1038.304
7351,1187.434
7352,1217.945
7353,1247.908
7354,1251.164
7355,1247.089
7356,1199.636
7357,1227.843
7358,1225.725
7359,1227.714
7360,1237.684
7361,1240.158
7362,924.915
7363,915.981
7364,748.141
7365,709.424
7366,598.194
7367,599.459
7368,586.637
7369,586.14
7370,585.166
7371,584.426
7372,616.723
7373,615.689
7374,710.744
7375,843.966
7376,845.204
7377,970.28
7378,986.155
7379,993.669
7380,965.022
7381,960.038
7382,961.027
7383,870.383
7384,876.575
7385,830.692
7386,783.447
7387,769.49
7388,629.695
7389,625.313
7390,589.314
7391,589.536
7392,576.673
7393,559.452
7394,558.539
7395,557.369
7396,589.525
7397,588.991
7398,684.512
7399,681.161
7400,756.116
7401,750.742
7402,761.061
7403,766.477
7404,774.191
7405,775.703
7406,779.435
7407,776.781
7408,747.332
7409,691.649
7410,658.096
7411,651.005
7412,618.613
7413,616.799
7414,582.243
7415,581.105
7416,565.603
7417,579.402
7418,577.778
7419,577.444
7420,577.113
7421,711.941
7422,712.898
7423,986.944
7424,1134.798
7425,1178.364
7426,1218.952
7427,1237.489
7428,1248.167
7429,1215.545
7430,1250.79
7431,1245.346
7432,1237.694
7433,1238.885
7434,1258.685
7435,930.287
7436,922.703
7437,754.133
7438,713.39
7439,599.799
7440,601.345
7441,590.231
7442,590.059
7443,588.467
7444,586.673
7445,722.551
7446,720.747
7447,992.573
7448,1139.807
7449,1184.191
7450,1223.887
7451,1236.744
7452,1240.471
7453,1200.898
7454,1235.784
7455,1237.091
7456,1238.503
7457,1243.823
7458,1259.354
7459,920.557
7460,909.709
7461,742.693
7462,704.805
7463,592.827
7464,591.832
7465,578.15
7466,576.788
7467,574.866
7468,573.505
7469,708.479
7470,710.945
7471,993.999
7472,1140.382
7473,1185.439
7474,1229.161
7475,1246.834
7476,1255.656
7477,1220.91
7478,1259.259
7479,1260.468
7480,1260.198
7481,1264.351
7482,1280.065
7483,935.646
7484,923.373
7485,750.933
7486,706.885
7487,590.415
7488,589.263
7489,575.653
7490,575.042
7491,575.016
7492,575.121
7493,711.303
7494,714.646
7495,999.686
7496,1148.561
7497,1194.212
7498,1231.638
7499,1243.383
7500,1251.671
7501,1217.405
7502,1253.337
7503,1249.689
7504,1243.784
7505,1245.128
7506,1262.611
7507,922.067
7508,913.851
7509,746.112
7510,706.513
7511,591.189
7512,588.652
7513,574.232
7514,573.295
7515,572.802
7516,572.343
7517,710.31
7518,712.525
7519,996.036
7520,1141.531
7521,1186.204
7522,1227.017
7523,1242.183
7524,1248.892
7525,1212.116
7526,1249.199
7527,1251.302
7528,1252.466
7529,1263.298
7530,1274.163
7531,928.461
7532,916.4
7533,746.351
7534,704.855
7535,590.395
7536,589.859
7537,560.09
7538,559.706
7539,559.632
7540,559.604
7541,592.141
7542,591.545
7543,681.607
7544,673.93
7545,760.573
7546,755.281
7547,768.503
7548,776.343
7549,781.935
7550,778.676
7551,779.802
7552,780.152
7553,758.642
7554,717.944
7555,659.803
7556,648.659
7557,614.489
7558,612.091
7559,575.217
7560,571.714
7561,557.648
7562,556.937
7563,556.753
7564,556.733
7565,589.558
7566,589.477
7567,680.08
7568,672.33
7569,759.342
7570,754.346
7571,767.274
7572,773.659
7573,777.369
7574,773.364
7575,775.886
7576,778.257
7577,758.508
7578,719.874
7579,664.121
7580,653.98
7581,618.975
7582,614.943
7583,577.634
7584,573.645
7585,575.897
7586,574.224
7587,573.257
7588,572.463
7589,707.207
7590,708.492
7591,988.084
7592,1130.15
7593,1174.214
7594,1210.893
7595,1223.309
7596,1234.679
7597,1203.491
7598,1243.205
7599,1245.249
7600,1246.191
7601,1255.596
7602,1265.564
7603,928.416
7604,913.757
7605,741.319
7606,699.818
7607,585.889
7608,586.23
7609,573.961
7610,574.754
7611,574.297
7612,574.13
7613,711.602
7614,714.517
7615,994.346
7616,1133.917
7617,1176.432
7618,1214.417
7619,1225.678
7620,1236.826
7621,1208.585
7622,1250.723
7623,1253.611
7624,1254.402
7625,1263.233
7626,1272.595
7627,928.988
7628,914.711
7629,742.565
7630,701.553
7631,588.811
7632,589.646
7633,577.209
7634,576.642
7635,575.657
7636,574.575
7637,709.266
7638,710.835
7639,992.359
7640,1137.88
7641,1182.922
7642,1221.794
7643,1240.317
7644,1249.787
7645,1215.004
7646,1254.171
7647,1257.222
7648,1259.311
7649,1272.399
7650,1288.309
7651,948.719
7652,938.789
7653,768.644
7654,726.836
7655,610.725
7656,607.29
7657,590.547
7658,587.082
7659,585.024
7660,583.529
7661,718.428
7662,720.593
7663,1003.597
7664,1149.64
7665,1193.806
7666,1229.741
7667,1240.621
7668,1245.199
7669,1207.103
7670,1247.699
7671,1269.273
7672,1293.692
7673,1317.387
7674,1322.908
7675,966.474
7676,949.47
7677,778.352
7678,736.807
7679,621.795
7680,620.174
7681,605.254
7682,600.742
7683,594.587
7684,588.42
7685,722.63
7686,722.966
7687,1004.227
7688,1149.46
7689,1198.499
7690,1240.942
7691,1254.253
7692,1257.34
7693,1216.731
7694,1248.977
7695,1245.508
7696,1241.112
7697,1248.506
7698,1260.235
7699,919.481
7700,909.227
7701,741.652
7702,702.161
7703,589.85
7704,590.591
7705,577.997
7706,577.759
7707,577.567
7708,577.358
7709,609.549
7710,608.406
7711,699.749
7712,831.676
7713,844.373
7714,966.44
7715,979.103
7716,985.905
7717,961.285
7718,953.113
7719,945.848
7720,849.046
7721,860.898
7722,833.329
7723,773.408
7724,767.186
7725,637.408
7726,640.506
7727,614.792
7728,620.29
7729,596.174
7730,598.081
7731,595.248
7732,593.463
7733,620.318
7734,616.023
7735,699.806
7736,689.841
7737,777.165
7738,775.313
7739,787.664
7740,793.509
7741,797.259
7742,789.618
7743,786.399
7744,783.137
7745,758.857
7746,717.962
